episode,reward,epsilon,lr_per_ep
2599,500.0,0.1336666666666667,9.265100944259211e-06
2600,164.0,0.1333333333333333,9.265100944259211e-06
2601,500.0,0.133,9.265100944259211e-06
2602,500.0,0.1326666666666667,9.265100944259211e-06
2603,165.0,0.1323333333333333,9.265100944259211e-06
2604,500.0,0.132,9.265100944259211e-06
2605,500.0,0.1316666666666667,9.265100944259211e-06
2606,500.0,0.1313333333333333,9.265100944259211e-06
2607,500.0,0.131,9.265100944259211e-06
2608,500.0,0.1306666666666667,9.265100944259211e-06
2609,500.0,0.1303333333333333,9.265100944259211e-06
2610,487.0,0.13,9.265100944259211e-06
2611,500.0,0.1296666666666667,9.265100944259211e-06
2612,500.0,0.1293333333333333,9.265100944259211e-06
2613,500.0,0.129,9.265100944259211e-06
2614,500.0,0.1286666666666667,9.265100944259211e-06
2615,500.0,0.1283333333333333,9.265100944259211e-06
2616,415.0,0.128,9.265100944259211e-06
2617,500.0,0.1276666666666667,9.265100944259211e-06
2618,500.0,0.1273333333333333,9.265100944259211e-06
2619,500.0,0.127,9.265100944259211e-06
2620,500.0,0.1266666666666667,9.265100944259211e-06
2621,500.0,0.1263333333333333,9.265100944259211e-06
2622,190.0,0.126,9.265100944259211e-06
2623,500.0,0.1256666666666667,9.265100944259211e-06
2624,500.0,0.1253333333333333,9.265100944259211e-06
2625,500.0,0.125,9.265100944259211e-06
2626,500.0,0.1246666666666667,9.265100944259211e-06
2627,500.0,0.1243333333333333,9.265100944259211e-06
2628,500.0,0.124,9.265100944259211e-06
2629,500.0,0.1236666666666667,9.265100944259211e-06
2630,500.0,0.1233333333333333,9.265100944259211e-06
2631,500.0,0.123,9.265100944259211e-06
2632,500.0,0.1226666666666667,9.265100944259211e-06
2633,500.0,0.1223333333333333,9.265100944259211e-06
2634,500.0,0.122,9.265100944259211e-06
2635,500.0,0.1216666666666667,9.265100944259211e-06
2636,500.0,0.1213333333333333,9.265100944259211e-06
2637,500.0,0.121,9.265100944259211e-06
2638,100.0,0.1206666666666667,9.265100944259211e-06
2639,500.0,0.12033333333333329,9.265100944259211e-06
2640,500.0,0.12,9.265100944259211e-06
2641,500.0,0.1196666666666667,8.33859084983329e-06
2642,391.0,0.11933333333333329,8.33859084983329e-06
2643,500.0,0.119,8.33859084983329e-06
2644,500.0,0.1186666666666667,8.33859084983329e-06
2645,500.0,0.11833333333333329,8.33859084983329e-06
2646,500.0,0.118,8.33859084983329e-06
2647,500.0,0.1176666666666667,8.33859084983329e-06
2648,500.0,0.11733333333333329,8.33859084983329e-06
2649,500.0,0.11699999999999999,8.33859084983329e-06
2650,500.0,0.1166666666666667,8.33859084983329e-06
2651,500.0,0.11633333333333329,8.33859084983329e-06
2652,500.0,0.11599999999999999,8.33859084983329e-06
2653,500.0,0.1156666666666667,8.33859084983329e-06
2654,500.0,0.11533333333333329,8.33859084983329e-06
2655,500.0,0.11499999999999999,8.33859084983329e-06
2656,130.0,0.1146666666666667,8.33859084983329e-06
2657,111.0,0.11433333333333329,8.33859084983329e-06
2658,500.0,0.11399999999999999,8.33859084983329e-06
2659,500.0,0.1136666666666667,8.33859084983329e-06
2660,500.0,0.11333333333333329,8.33859084983329e-06
2661,500.0,0.11299999999999999,8.33859084983329e-06
2662,500.0,0.11266666666666669,8.33859084983329e-06
2663,500.0,0.11233333333333329,8.33859084983329e-06
2664,20.0,0.11199999999999999,8.33859084983329e-06
2665,500.0,0.11166666666666669,8.33859084983329e-06
2666,500.0,0.11133333333333328,8.33859084983329e-06
2667,500.0,0.11099999999999999,8.33859084983329e-06
2668,500.0,0.11066666666666669,8.33859084983329e-06
2669,500.0,0.11033333333333328,8.33859084983329e-06
2670,500.0,0.10999999999999999,8.33859084983329e-06
2671,500.0,0.10966666666666669,8.33859084983329e-06
2672,500.0,0.10933333333333328,8.33859084983329e-06
2673,500.0,0.10899999999999999,8.33859084983329e-06
2674,500.0,0.10866666666666669,8.33859084983329e-06
2675,357.0,0.10833333333333328,8.33859084983329e-06
2676,500.0,0.10799999999999998,8.33859084983329e-06
2677,500.0,0.10766666666666669,8.33859084983329e-06
2678,500.0,0.10733333333333328,8.33859084983329e-06
2679,49.0,0.10699999999999998,8.33859084983329e-06
2680,500.0,0.10666666666666669,8.33859084983329e-06
2681,259.0,0.10633333333333328,8.33859084983329e-06
2682,500.0,0.10599999999999998,8.33859084983329e-06
2683,500.0,0.10566666666666669,8.33859084983329e-06
2684,500.0,0.10533333333333328,8.33859084983329e-06
2685,500.0,0.10499999999999998,8.33859084983329e-06
2686,500.0,0.10466666666666669,7.504731764849961e-06
2687,500.0,0.10433333333333328,7.504731764849961e-06
2688,500.0,0.10399999999999998,7.504731764849961e-06
2689,500.0,0.10366666666666668,7.504731764849961e-06
2690,500.0,0.10333333333333339,7.504731764849961e-06
2691,500.0,0.10299999999999998,7.504731764849961e-06
2692,500.0,0.10266666666666668,7.504731764849961e-06
2693,500.0,0.10233333333333339,7.504731764849961e-06
2694,500.0,0.10199999999999998,7.504731764849961e-06
2695,500.0,0.10166666666666668,7.504731764849961e-06
2696,500.0,0.10133333333333339,7.504731764849961e-06
2697,500.0,0.10099999999999998,7.504731764849961e-06
2698,233.0,0.10066666666666668,7.504731764849961e-06
2699,500.0,0.10033333333333339,7.504731764849961e-06
2700,500.0,0.1,7.504731764849961e-06
2701,500.0,0.1,7.504731764849961e-06
2702,500.0,0.1,7.504731764849961e-06
2703,500.0,0.1,7.504731764849961e-06
2704,345.0,0.1,7.504731764849961e-06
2705,500.0,0.1,7.504731764849961e-06
2706,500.0,0.1,7.504731764849961e-06
2707,500.0,0.1,7.504731764849961e-06
2708,500.0,0.1,7.504731764849961e-06
2709,500.0,0.1,7.504731764849961e-06
2710,500.0,0.1,7.504731764849961e-06
2711,500.0,0.1,7.504731764849961e-06
2712,500.0,0.1,7.504731764849961e-06
2713,500.0,0.1,7.504731764849961e-06
2714,500.0,0.1,7.504731764849961e-06
2715,500.0,0.1,7.504731764849961e-06
2716,500.0,0.1,7.504731764849961e-06
2717,500.0,0.1,7.504731764849961e-06
2718,500.0,0.1,7.504731764849961e-06
2719,500.0,0.1,7.504731764849961e-06
2720,500.0,0.1,7.504731764849961e-06
2721,500.0,0.1,7.504731764849961e-06
2722,500.0,0.1,7.504731764849961e-06
2723,500.0,0.1,7.504731764849961e-06
2724,500.0,0.1,7.504731764849961e-06
2725,500.0,0.1,7.504731764849961e-06
2726,115.0,0.1,6.754258588364965e-06
2727,500.0,0.1,6.754258588364965e-06
2728,500.0,0.1,6.754258588364965e-06
2729,500.0,0.1,6.754258588364965e-06
2730,500.0,0.1,6.754258588364965e-06
2731,500.0,0.1,6.754258588364965e-06
2732,500.0,0.1,6.754258588364965e-06
2733,500.0,0.1,6.754258588364965e-06
2734,500.0,0.1,6.754258588364965e-06
2735,500.0,0.1,6.754258588364965e-06
2736,500.0,0.1,6.754258588364965e-06
2737,500.0,0.1,6.754258588364965e-06
2738,500.0,0.1,6.754258588364965e-06
2739,500.0,0.1,6.754258588364965e-06
2740,500.0,0.1,6.754258588364965e-06
2741,500.0,0.1,6.754258588364965e-06
2742,500.0,0.1,6.754258588364965e-06
2743,500.0,0.1,6.754258588364965e-06
2744,220.0,0.1,6.754258588364965e-06
2745,59.0,0.1,6.754258588364965e-06
2746,500.0,0.1,6.754258588364965e-06
2747,500.0,0.1,6.754258588364965e-06
2748,500.0,0.1,6.754258588364965e-06
2749,500.0,0.1,6.754258588364965e-06
2750,500.0,0.1,6.754258588364965e-06
2751,500.0,0.1,6.754258588364965e-06
2752,500.0,0.1,6.754258588364965e-06
2753,500.0,0.1,6.754258588364965e-06
2754,500.0,0.1,6.754258588364965e-06
2755,500.0,0.1,6.754258588364965e-06
2756,500.0,0.1,6.754258588364965e-06
2757,500.0,0.1,6.754258588364965e-06
2758,103.0,0.1,6.754258588364965e-06
2759,500.0,0.1,6.754258588364965e-06
2760,500.0,0.1,6.754258588364965e-06
2761,500.0,0.1,6.754258588364965e-06
2762,171.0,0.1,6.754258588364965e-06
2763,500.0,0.1,6.754258588364965e-06
2764,500.0,0.1,6.754258588364965e-06
2765,500.0,0.1,6.754258588364965e-06
2766,500.0,0.1,6.754258588364965e-06
2767,500.0,0.1,6.754258588364965e-06
2768,500.0,0.1,6.754258588364965e-06
2769,500.0,0.1,6.754258588364965e-06
2770,500.0,0.1,6.078832729528469e-06
2771,500.0,0.1,6.078832729528469e-06
2772,500.0,0.1,6.078832729528469e-06
2773,500.0,0.1,6.078832729528469e-06
2774,500.0,0.1,6.078832729528469e-06
2775,500.0,0.1,6.078832729528469e-06
2776,500.0,0.1,6.078832729528469e-06
2777,500.0,0.1,6.078832729528469e-06
2778,500.0,0.1,6.078832729528469e-06
2779,500.0,0.1,6.078832729528469e-06
2780,500.0,0.1,6.078832729528469e-06
2781,500.0,0.1,6.078832729528469e-06
2782,500.0,0.1,6.078832729528469e-06
2783,500.0,0.1,6.078832729528469e-06
2784,500.0,0.1,6.078832729528469e-06
2785,500.0,0.1,6.078832729528469e-06
2786,500.0,0.1,6.078832729528469e-06
2787,168.0,0.1,6.078832729528469e-06
2788,500.0,0.1,6.078832729528469e-06
2789,500.0,0.1,6.078832729528469e-06
2790,500.0,0.1,6.078832729528469e-06
2791,500.0,0.1,6.078832729528469e-06
2792,500.0,0.1,6.078832729528469e-06
2793,500.0,0.1,6.078832729528469e-06
2794,500.0,0.1,6.078832729528469e-06
2795,500.0,0.1,6.078832729528469e-06
2796,500.0,0.1,6.078832729528469e-06
2797,500.0,0.1,6.078832729528469e-06
2798,500.0,0.1,6.078832729528469e-06
2799,500.0,0.1,6.078832729528469e-06
2800,492.0,0.1,6.078832729528469e-06
2801,500.0,0.1,6.078832729528469e-06
2802,500.0,0.1,6.078832729528469e-06
2803,500.0,0.1,6.078832729528469e-06
2804,500.0,0.1,6.078832729528469e-06
2805,500.0,0.1,6.078832729528469e-06
2806,161.0,0.1,6.078832729528469e-06
2807,500.0,0.1,6.078832729528469e-06
2808,500.0,0.1,6.078832729528469e-06
2809,500.0,0.1,6.078832729528469e-06
2810,500.0,0.1,6.078832729528469e-06
2811,500.0,0.1,5.470949456575622e-06
2812,500.0,0.1,5.470949456575622e-06
2813,500.0,0.1,5.470949456575622e-06
2814,500.0,0.1,5.470949456575622e-06
2815,500.0,0.1,5.470949456575622e-06
2816,500.0,0.1,5.470949456575622e-06
2817,500.0,0.1,5.470949456575622e-06
2818,500.0,0.1,5.470949456575622e-06
2819,500.0,0.1,5.470949456575622e-06
2820,500.0,0.1,5.470949456575622e-06
2821,500.0,0.1,5.470949456575622e-06
2822,500.0,0.1,5.470949456575622e-06
2823,500.0,0.1,5.470949456575622e-06
2824,500.0,0.1,5.470949456575622e-06
2825,500.0,0.1,5.470949456575622e-06
2826,500.0,0.1,5.470949456575622e-06
2827,156.0,0.1,5.470949456575622e-06
2828,500.0,0.1,5.470949456575622e-06
2829,500.0,0.1,5.470949456575622e-06
2830,500.0,0.1,5.470949456575622e-06
2831,500.0,0.1,5.470949456575622e-06
2832,500.0,0.1,5.470949456575622e-06
2833,500.0,0.1,5.470949456575622e-06
2834,500.0,0.1,5.470949456575622e-06
2835,11.0,0.1,5.470949456575622e-06
2836,500.0,0.1,5.470949456575622e-06
2837,500.0,0.1,5.470949456575622e-06
2838,500.0,0.1,5.470949456575622e-06
2839,500.0,0.1,5.470949456575622e-06
2840,500.0,0.1,5.470949456575622e-06
2841,500.0,0.1,5.470949456575622e-06
2842,500.0,0.1,5.470949456575622e-06
2843,500.0,0.1,5.470949456575622e-06
2844,500.0,0.1,5.470949456575622e-06
2845,500.0,0.1,5.470949456575622e-06
2846,500.0,0.1,5.470949456575622e-06
2847,500.0,0.1,5.470949456575622e-06
2848,500.0,0.1,5.470949456575622e-06
2849,500.0,0.1,5.470949456575622e-06
2850,500.0,0.1,5.470949456575622e-06
2851,500.0,0.1,5.470949456575622e-06
2852,500.0,0.1,5.470949456575622e-06
2853,500.0,0.1,4.92385451091806e-06
2854,500.0,0.1,4.92385451091806e-06
2855,500.0,0.1,4.92385451091806e-06
2856,500.0,0.1,4.92385451091806e-06
2857,500.0,0.1,4.92385451091806e-06
2858,500.0,0.1,4.92385451091806e-06
2859,500.0,0.1,4.92385451091806e-06
2860,500.0,0.1,4.92385451091806e-06
2861,500.0,0.1,4.92385451091806e-06
2862,500.0,0.1,4.92385451091806e-06
2863,500.0,0.1,4.92385451091806e-06
2864,500.0,0.1,4.92385451091806e-06
2865,500.0,0.1,4.92385451091806e-06
2866,500.0,0.1,4.92385451091806e-06
2867,500.0,0.1,4.92385451091806e-06
2868,500.0,0.1,4.92385451091806e-06
2869,500.0,0.1,4.92385451091806e-06
2870,500.0,0.1,4.92385451091806e-06
2871,500.0,0.1,4.92385451091806e-06
2872,500.0,0.1,4.92385451091806e-06
2873,500.0,0.1,4.92385451091806e-06
2874,500.0,0.1,4.92385451091806e-06
2875,500.0,0.1,4.92385451091806e-06
2876,500.0,0.1,4.92385451091806e-06
2877,500.0,0.1,4.92385451091806e-06
2878,500.0,0.1,4.92385451091806e-06
2879,500.0,0.1,4.92385451091806e-06
2880,500.0,0.1,4.92385451091806e-06
2881,500.0,0.1,4.92385451091806e-06
2882,500.0,0.1,4.92385451091806e-06
2883,500.0,0.1,4.92385451091806e-06
2884,500.0,0.1,4.92385451091806e-06
2885,500.0,0.1,4.92385451091806e-06
2886,500.0,0.1,4.92385451091806e-06
2887,500.0,0.1,4.92385451091806e-06
2888,500.0,0.1,4.92385451091806e-06
2889,500.0,0.1,4.92385451091806e-06
2890,500.0,0.1,4.92385451091806e-06
2891,500.0,0.1,4.92385451091806e-06
2892,500.0,0.1,4.92385451091806e-06
2893,500.0,0.1,4.431469059826254e-06
2894,500.0,0.1,4.431469059826254e-06
2895,500.0,0.1,4.431469059826254e-06
2896,500.0,0.1,4.431469059826254e-06
2897,500.0,0.1,4.431469059826254e-06
2898,500.0,0.1,4.431469059826254e-06
2899,500.0,0.1,4.431469059826254e-06
2900,500.0,0.1,4.431469059826254e-06
2901,500.0,0.1,4.431469059826254e-06
2902,500.0,0.1,4.431469059826254e-06
2903,500.0,0.1,4.431469059826254e-06
2904,500.0,0.1,4.431469059826254e-06
2905,500.0,0.1,4.431469059826254e-06
2906,500.0,0.1,4.431469059826254e-06
2907,500.0,0.1,4.431469059826254e-06
2908,500.0,0.1,4.431469059826254e-06
2909,500.0,0.1,4.431469059826254e-06
2910,500.0,0.1,4.431469059826254e-06
2911,500.0,0.1,4.431469059826254e-06
2912,500.0,0.1,4.431469059826254e-06
2913,500.0,0.1,4.431469059826254e-06
2914,500.0,0.1,4.431469059826254e-06
2915,500.0,0.1,4.431469059826254e-06
2916,500.0,0.1,4.431469059826254e-06
2917,500.0,0.1,4.431469059826254e-06
2918,500.0,0.1,4.431469059826254e-06
2919,500.0,0.1,4.431469059826254e-06
2920,500.0,0.1,4.431469059826254e-06
2921,500.0,0.1,4.431469059826254e-06
2922,500.0,0.1,4.431469059826254e-06
2923,500.0,0.1,4.431469059826254e-06
2924,500.0,0.1,4.431469059826254e-06
2925,500.0,0.1,4.431469059826254e-06
2926,500.0,0.1,4.431469059826254e-06
2927,500.0,0.1,4.431469059826254e-06
2928,500.0,0.1,4.431469059826254e-06
2929,500.0,0.1,4.431469059826254e-06
2930,500.0,0.1,4.431469059826254e-06
2931,500.0,0.1,4.431469059826254e-06
2932,500.0,0.1,4.431469059826254e-06
2933,500.0,0.1,3.9883221538436285e-06
2934,500.0,0.1,3.9883221538436285e-06
2935,500.0,0.1,3.9883221538436285e-06
2936,500.0,0.1,3.9883221538436285e-06
2937,500.0,0.1,3.9883221538436285e-06
2938,500.0,0.1,3.9883221538436285e-06
2939,500.0,0.1,3.9883221538436285e-06
2940,500.0,0.1,3.9883221538436285e-06
2941,500.0,0.1,3.9883221538436285e-06
2942,500.0,0.1,3.9883221538436285e-06
2943,500.0,0.1,3.9883221538436285e-06
2944,500.0,0.1,3.9883221538436285e-06
2945,500.0,0.1,3.9883221538436285e-06
2946,500.0,0.1,3.9883221538436285e-06
2947,500.0,0.1,3.9883221538436285e-06
2948,500.0,0.1,3.9883221538436285e-06
2949,500.0,0.1,3.9883221538436285e-06
2950,500.0,0.1,3.9883221538436285e-06
2951,500.0,0.1,3.9883221538436285e-06
2952,500.0,0.1,3.9883221538436285e-06
2953,500.0,0.1,3.9883221538436285e-06
2954,500.0,0.1,3.9883221538436285e-06
2955,500.0,0.1,3.9883221538436285e-06
2956,500.0,0.1,3.9883221538436285e-06
2957,500.0,0.1,3.9883221538436285e-06
2958,500.0,0.1,3.9883221538436285e-06
2959,500.0,0.1,3.9883221538436285e-06
2960,500.0,0.1,3.9883221538436285e-06
2961,500.0,0.1,3.9883221538436285e-06
2962,500.0,0.1,3.9883221538436285e-06
2963,500.0,0.1,3.9883221538436285e-06
2964,500.0,0.1,3.9883221538436285e-06
2965,500.0,0.1,3.9883221538436285e-06
2966,500.0,0.1,3.9883221538436285e-06
2967,500.0,0.1,3.9883221538436285e-06
2968,500.0,0.1,3.9883221538436285e-06
2969,500.0,0.1,3.9883221538436285e-06
2970,500.0,0.1,3.9883221538436285e-06
2971,500.0,0.1,3.9883221538436285e-06
2972,500.0,0.1,3.9883221538436285e-06
2973,500.0,0.1,3.5894899384592657e-06
2974,500.0,0.1,3.5894899384592657e-06
2975,500.0,0.1,3.5894899384592657e-06
2976,15.0,0.1,3.5894899384592657e-06
2977,500.0,0.1,3.5894899384592657e-06
2978,500.0,0.1,3.5894899384592657e-06
2979,500.0,0.1,3.5894899384592657e-06
2980,500.0,0.1,3.5894899384592657e-06
2981,500.0,0.1,3.5894899384592657e-06
2982,500.0,0.1,3.5894899384592657e-06
2983,500.0,0.1,3.5894899384592657e-06
2984,500.0,0.1,3.5894899384592657e-06
2985,347.0,0.1,3.5894899384592657e-06
2986,500.0,0.1,3.5894899384592657e-06
2987,500.0,0.1,3.5894899384592657e-06
2988,500.0,0.1,3.5894899384592657e-06
2989,500.0,0.1,3.5894899384592657e-06
2990,500.0,0.1,3.5894899384592657e-06
2991,500.0,0.1,3.5894899384592657e-06
2992,500.0,0.1,3.5894899384592657e-06
2993,500.0,0.1,3.5894899384592657e-06
2994,500.0,0.1,3.5894899384592657e-06
2995,500.0,0.1,3.5894899384592657e-06
2996,500.0,0.1,3.5894899384592657e-06
2997,500.0,0.1,3.5894899384592657e-06
2998,500.0,0.1,3.5894899384592657e-06
2999,500.0,0.1,3.5894899384592657e-06
